order_id,order_date,product_category,platform,city,customer_age,is_premium_member,unit_price,quantity,discount_pct,shipping_cost,gmv,order_status,review_score,days_to_deliver
ORD100936,2023-06-16,Books,Web,Bhopal,28,0,204.71,5,20,149,967.84,Cancelled,5.0,
ORD100937,2023-06-16,Home & Kitchen,iOS App,Mumbai,33,0,5288.97,4,5,49,20147.09,Delivered,3.0,14.0
ORD100938,2023-06-17,Food,iOS App,Chennai,34,0,387.82,2,10,49,747.08,Delivered,,10.0
ORD100939,2023-06-17,Health,Web,Nagpur,32,1,686.22,5,10,49,3136.99,Processing,5.0,4.0
ORD100940,2023-06-17,Electronics,Android App,Nagpur,39,0,22799.82,4,10,49,82128.35,Delivered,4.0,9.0
ORD100941,2023-06-18,Home & Kitchen,Android App,Hyderabad,48,0,2982.61,3,0,149,9096.83,Delivered,,14.0
ORD100942,2023-06-18,Health,iOS App,Nagpur,39,0,526.62,5,25,49,2023.82,Cancelled,4.0,
ORD100943,2023-06-19,Fashion,Android App,Delhi,45,1,1011.77,5,5,49,4854.91,Delivered,4.0,11.0
ORD100944,2023-06-19,Fashion,Android App,Pune,36,1,1960.45,3,25,149,4560.01,Delivered,4.0,10.0
ORD100945,2023-06-19,Toys,Web,Mumbai,31,0,760.26,1,20,49,657.21,Delivered,5.0,12.0
ORD100946,2023-06-20,Automotive,iOS App,Ahmedabad,24,1,6586.47,3,15,99,16894.5,Delivered,5.0,2.0
ORD100947,2023-06-20,Toys,Web,Indore,32,1,493.37,2,5,0,937.4,Returned,5.0,12.0
ORD100948,2023-06-21,Electronics,Tablet,Surat,27,1,9584.86,4,0,0,38339.44,Delivered,,13.0
ORD100949,2023-06-21,Automotive,Android App,Ahmedabad,42,1,4294.39,1,0,49,4343.39,Delivered,,1.0
ORD100950,2023-06-21,Electronics,Tablet,Bangalore,48,0,18132.1,3,10,49,49005.67,Delivered,3.0,12.0
ORD100951,2023-06-22,Food,Tablet,Surat,57,0,442.62,3,0,99,1426.86,Delivered,,8.0
ORD100952,2023-06-22,Home & Kitchen,Web,Hyderabad,31,1,4935.26,2,0,0,9870.52,Shipped,3.0,6.0
ORD100953,2023-06-23,Books,iOS App,Surat,23,1,259.03,4,5,0,984.31,Delivered,,2.0
ORD100954,2023-06-23,Food,Tablet,Delhi,56,0,151.8,3,0,149,604.4,Delivered,4.0,5.0
ORD100955,2023-06-23,Books,Android App,Ahmedabad,52,0,293.39,2,0,49,635.78,Delivered,4.0,10.0
ORD100956,2023-06-24,Toys,Android App,Ahmedabad,32,0,1244.94,5,5,49,5962.46,Delivered,4.0,8.0
ORD100957,2023-06-24,Health,Tablet,Kanpur,64,0,1146.39,3,0,0,3439.17,Delivered,3.0,1.0
ORD100958,2023-06-25,Fashion,Android App,Indore,48,0,2052.42,1,0,149,2201.42,Cancelled,5.0,
ORD100959,2023-06-25,Automotive,Tablet,Indore,53,0,5271.87,4,0,149,21236.48,Processing,3.0,1.0
ORD100960,2023-06-26,Home & Kitchen,Tablet,Pune,34,0,4156.99,2,10,49,7531.58,Delivered,4.0,6.0
ORD100961,2023-06-26,Books,iOS App,Surat,38,0,487.23,4,25,0,1461.69,Processing,,13.0
ORD100962,2023-06-26,Home & Kitchen,Tablet,Surat,34,0,4320.28,4,0,149,17430.12,Processing,5.0,11.0
ORD100963,2023-06-27,Food,Tablet,Nagpur,52,0,301.31,4,15,149,1173.45,Shipped,5.0,13.0
ORD100964,2023-06-27,Health,Web,Nagpur,56,0,772.97,5,0,49,3913.85,Shipped,,3.0
ORD100965,2023-06-28,Toys,Android App,Mumbai,58,0,799.91,4,10,99,2978.68,Returned,1.0,9.0
ORD100966,2023-06-28,Health,Web,Nagpur,33,0,1765.92,2,0,49,3580.84,Delivered,4.0,5.0
ORD100967,2023-06-28,Home & Kitchen,Android App,Ahmedabad,54,0,2724.51,5,20,0,10898.04,Delivered,3.0,7.0
ORD100968,2023-06-29,Health,Tablet,Bhopal,50,0,1428.52,3,15,99,3741.73,Returned,3.0,14.0
ORD100969,2023-06-29,Automotive,Android App,Surat,18,0,9585.47,4,10,99,34606.69,Delivered,4.0,12.0
ORD100970,2023-06-30,Fashion,Tablet,Pune,55,1,1619.26,2,0,49,3287.52,Delivered,5.0,10.0
ORD100971,2023-06-30,Electronics,iOS App,Chennai,24,0,18510.06,5,20,99,74139.24,Delivered,4.0,14.0
ORD100972,2023-06-30,Electronics,Web,Bhopal,24,0,10218.85,5,0,49,51143.25,Delivered,5.0,7.0
ORD100973,2023-07-01,Food,Tablet,Bangalore,23,0,407.48,5,5,149,2084.53,Returned,5.0,1.0
ORD100974,2023-07-01,Health,Web,Delhi,43,0,1680.51,2,15,0,2856.87,Delivered,4.0,13.0
ORD100975,2023-07-02,Home & Kitchen,Web,Bangalore,19,0,5913.08,5,10,149,26757.86,Delivered,4.0,2.0
ORD100976,2023-07-02,Electronics,Android App,Jaipur,41,0,12037.29,4,20,0,38519.33,Delivered,3.0,4.0
ORD100977,2023-07-02,Toys,iOS App,Hyderabad,51,1,1316.06,1,15,0,1118.65,Returned,5.0,13.0
ORD100978,2023-07-03,Health,iOS App,Jaipur,43,0,949.86,5,15,99,4135.91,Delivered,4.0,13.0
ORD100979,2023-07-03,Toys,Web,Nagpur,30,1,1000.11,3,0,0,3000.33,Cancelled,5.0,
ORD100980,2023-07-04,Toys,Web,Hyderabad,33,1,584.83,3,0,0,1754.49,Delivered,4.0,12.0
ORD100981,2023-07-04,Fashion,Android App,Mumbai,51,0,1047.1,2,5,99,2088.49,Cancelled,5.0,
ORD100982,2023-07-04,Toys,Android App,Pune,33,1,999.91,5,10,49,4548.6,Delivered,4.0,2.0
ORD100983,2023-07-05,Toys,iOS App,Surat,49,1,859.07,1,10,99,872.16,Processing,4.0,8.0
ORD100984,2023-07-05,Home & Kitchen,iOS App,Lucknow,50,0,5839.79,2,10,0,10511.62,Delivered,4.0,4.0
ORD100985,2023-07-06,Home & Kitchen,iOS App,Delhi,42,0,2690.09,3,15,49,6908.73,Delivered,5.0,8.0
ORD100986,2023-07-06,Health,Tablet,Indore,35,0,1635.35,1,0,49,1684.35,Delivered,4.0,3.0
ORD100987,2023-07-06,Books,Tablet,Jaipur,20,0,416.75,2,0,49,882.5,Shipped,5.0,2.0
ORD100988,2023-07-07,Food,iOS App,Ahmedabad,52,0,175.46,4,25,49,575.38,Delivered,2.0,10.0
ORD100989,2023-07-07,Fashion,Web,Chennai,32,0,1030.43,3,0,49,3140.29,Delivered,,11.0
ORD100990,2023-07-08,Electronics,Android App,Bhopal,39,0,24503.24,5,0,49,122565.2,Delivered,,3.0
ORD100991,2023-07-08,Automotive,Web,Bangalore,19,0,8699.75,5,15,0,36973.94,Processing,4.0,9.0
ORD100992,2023-07-09,Toys,Android App,Kolkata,52,0,391.54,1,0,99,490.54,Delivered,3.0,7.0
ORD100993,2023-07-09,Automotive,Android App,Kolkata,60,1,5575.22,2,5,49,10641.92,Delivered,5.0,14.0
ORD100994,2023-07-09,Fashion,Tablet,Jaipur,59,0,1489.51,5,15,49,6379.42,Delivered,2.0,8.0
ORD100995,2023-07-10,Electronics,iOS App,Chennai,32,1,21338.25,5,5,0,101356.69,Delivered,4.0,7.0
ORD100996,2023-07-10,Automotive,Android App,Bhopal,22,0,7379.63,1,25,149,5683.72,Delivered,4.0,1.0
ORD100997,2023-07-11,Automotive,Web,Pune,22,0,8729.19,4,20,0,27933.41,Delivered,5.0,13.0
ORD100998,2023-07-11,Automotive,Tablet,Lucknow,35,0,4550.42,2,5,149,8794.8,Cancelled,3.0,
ORD100999,2023-07-11,Food,iOS App,Surat,18,0,166.97,5,30,0,584.4,Delivered,,3.0
ORD101000,2023-07-12,Electronics,Tablet,Chennai,26,0,11695.95,3,0,149,35236.85,Delivered,3.0,1.0
ORD101001,2023-07-12,Fashion,Web,Bhopal,46,0,2286.32,1,0,49,2335.32,Delivered,3.0,3.0
ORD101002,2023-07-13,Home & Kitchen,iOS App,Kolkata,19,1,3960.07,2,10,49,7177.13,Delivered,3.0,8.0
ORD101003,2023-07-13,Food,iOS App,Surat,47,0,207.16,5,10,0,932.22,Delivered,,14.0
ORD101004,2023-07-13,Health,Tablet,Surat,58,0,1510.92,4,0,149,6192.68,Delivered,5.0,9.0
ORD101005,2023-07-14,Fashion,Tablet,Ahmedabad,64,0,1656.61,1,0,0,1656.61,Shipped,2.0,2.0
ORD101006,2023-07-14,Toys,Android App,Surat,63,1,735.69,5,0,99,3777.45,Delivered,5.0,3.0
ORD101007,2023-07-15,Automotive,iOS App,Jaipur,31,1,2637.27,5,0,0,13186.35,Processing,2.0,4.0
ORD101008,2023-07-15,Fashion,Android App,Kanpur,48,0,2009.02,3,0,49,6076.06,Cancelled,2.0,
ORD101009,2023-07-15,Health,iOS App,Ahmedabad,20,0,1418.55,1,25,99,1162.91,Returned,2.0,2.0
ORD101010,2023-07-16,Toys,Android App,Nagpur,29,1,625.21,3,20,49,1549.5,Delivered,5.0,2.0
ORD101011,2023-07-16,Food,iOS App,Jaipur,54,1,224.61,1,5,99,312.38,Delivered,4.0,10.0
ORD101012,2023-07-17,Health,Android App,Bhopal,27,1,816.51,2,5,99,1650.37,Cancelled,5.0,
ORD101013,2023-07-17,Home & Kitchen,Tablet,Jaipur,32,1,4516.89,2,0,49,9082.78,Shipped,2.0,11.0
ORD101014,2023-07-17,Food,Web,Jaipur,37,0,235.32,4,5,0,894.22,Delivered,,3.0
ORD101015,2023-07-18,Home & Kitchen,Tablet,Ahmedabad,33,0,2896.63,4,10,49,10476.87,Processing,,13.0
ORD101016,2023-07-18,Toys,Android App,Pune,52,0,745.45,1,15,99,732.63,Processing,4.0,6.0
ORD101017,2023-07-19,Automotive,iOS App,Kanpur,60,0,9851.51,5,0,0,49257.55,Shipped,5.0,3.0
ORD101018,2023-07-19,Health,Tablet,Surat,43,1,1071.13,4,25,99,3312.39,Delivered,5.0,3.0
ORD101019,2023-07-19,Toys,Android App,Pune,45,0,746.24,4,20,0,2387.97,Delivered,,5.0
ORD101020,2023-07-20,Automotive,Android App,Nagpur,52,0,6025.17,4,0,149,24249.68,Shipped,4.0,2.0
ORD101021,2023-07-20,Health,iOS App,Delhi,36,1,1420.92,4,25,99,4361.76,Delivered,4.0,5.0
ORD101022,2023-07-21,Books,Android App,Mumbai,39,0,638.94,4,0,49,2604.76,Shipped,4.0,10.0
ORD101023,2023-07-21,Toys,Web,Surat,62,0,1390.34,2,25,99,2184.51,Delivered,5.0,14.0
ORD101024,2023-07-22,Books,iOS App,Kolkata,36,1,430.18,4,10,99,1647.65,Delivered,4.0,1.0
ORD101025,2023-07-22,Toys,iOS App,Kanpur,30,0,833.15,5,5,0,3957.46,Processing,2.0,9.0
ORD101026,2023-07-22,Fashion,Web,Surat,18,0,1194.56,4,5,49,4588.33,Delivered,5.0,4.0
ORD101027,2023-07-23,Fashion,Android App,Kanpur,19,0,2002.37,3,10,49,5455.4,Delivered,5.0,5.0
ORD101028,2023-07-23,Books,Tablet,Chennai,54,0,519.18,4,20,49,1710.38,Processing,4.0,10.0
ORD101029,2023-07-24,Fashion,iOS App,Chennai,28,0,1254.06,5,20,49,5065.24,Shipped,4.0,5.0
ORD101030,2023-07-24,Toys,iOS App,Chennai,52,1,894.47,4,5,49,3447.99,Shipped,4.0,7.0
ORD101031,2023-07-24,Electronics,iOS App,Surat,20,0,12130.97,4,20,0,38819.1,Delivered,4.0,5.0
ORD101032,2023-07-25,Books,Android App,Lucknow,55,0,539.35,5,5,0,2561.91,Delivered,3.0,6.0
ORD101033,2023-07-25,Electronics,Android App,Bhopal,37,0,13172.78,2,5,0,25028.28,Delivered,4.0,10.0
ORD101034,2023-07-26,Food,Web,Chennai,56,1,256.08,2,0,0,512.16,Delivered,4.0,5.0
ORD101035,2023-07-26,Automotive,Tablet,Delhi,57,0,3010.89,2,20,49,4866.42,Delivered,,8.0
ORD101036,2023-07-26,Fashion,Android App,Bhopal,44,1,995.77,2,10,0,1792.39,Delivered,2.0,12.0
ORD101037,2023-07-27,Books,Tablet,Ahmedabad,63,0,277.31,4,5,0,1053.78,Delivered,4.0,9.0
ORD101038,2023-07-27,Food,Tablet,Pune,62,1,400.74,3,10,99,1181.0,Delivered,4.0,11.0
ORD101039,2023-07-28,Books,Android App,Hyderabad,50,0,539.6,5,20,49,2207.4,Processing,5.0,7.0
ORD101040,2023-07-28,Automotive,Android App,Indore,41,1,6536.08,4,0,149,26293.32,Cancelled,4.0,
ORD101041,2023-07-28,Fashion,Android App,Kanpur,61,0,1296.7,4,0,149,5335.8,Delivered,4.0,1.0
ORD101042,2023-07-29,Books,Android App,Bangalore,63,1,641.94,5,0,49,3258.7,Processing,4.0,10.0
ORD101043,2023-07-29,Automotive,Android App,Hyderabad,37,0,9130.63,5,0,99,45752.15,Delivered,4.0,10.0
ORD101044,2023-07-30,Electronics,Web,Indore,33,0,21063.79,1,0,0,21063.79,Delivered,4.0,8.0
ORD101045,2023-07-30,Fashion,iOS App,Kanpur,32,1,1784.31,5,15,99,7682.32,Delivered,5.0,11.0
ORD101046,2023-07-30,Toys,Android App,Nagpur,61,0,1186.27,5,0,49,5980.35,Shipped,4.0,10.0
ORD101047,2023-07-31,Fashion,Android App,Bangalore,25,1,1900.99,2,20,99,3140.58,Delivered,5.0,3.0
ORD101048,2023-07-31,Home & Kitchen,iOS App,Jaipur,18,0,2512.06,2,30,0,3516.88,Delivered,2.0,4.0
ORD101049,2023-08-01,Automotive,Web,Delhi,41,1,6275.21,3,0,149,18974.63,Delivered,5.0,10.0
ORD101050,2023-08-01,Food,Web,Kolkata,62,0,181.96,5,5,49,913.31,Delivered,,2.0
ORD101051,2023-08-01,Electronics,Tablet,Delhi,33,0,25711.07,4,0,99,102943.28,Delivered,4.0,13.0
ORD101052,2023-08-02,Books,Web,Hyderabad,41,1,518.13,3,10,149,1547.95,Delivered,5.0,5.0
ORD101053,2023-08-02,Automotive,iOS App,Chennai,23,1,9843.18,2,5,149,18851.04,Shipped,4.0,9.0
ORD101054,2023-08-03,Books,Web,Bangalore,56,1,246.67,5,10,49,1159.01,Delivered,5.0,8.0
ORD101055,2023-08-03,Home & Kitchen,Web,Nagpur,61,1,3795.66,4,15,49,12954.24,Delivered,4.0,10.0
ORD101056,2023-08-04,Health,Tablet,Pune,47,0,1427.41,1,15,99,1312.3,Processing,,5.0
ORD101057,2023-08-04,Automotive,iOS App,Bangalore,23,1,9005.07,2,5,49,17158.63,Delivered,4.0,10.0
ORD101058,2023-08-04,Fashion,Tablet,Bhopal,22,0,2136.12,5,20,49,8593.48,Shipped,3.0,3.0
ORD101059,2023-08-05,Fashion,Tablet,Mumbai,52,0,963.6,4,25,99,2989.8,Delivered,2.0,5.0
ORD101060,2023-08-05,Fashion,Android App,Bangalore,24,1,2368.18,3,10,149,6543.09,Delivered,4.0,1.0
ORD101061,2023-08-06,Home & Kitchen,iOS App,Nagpur,21,0,5916.04,3,0,49,17797.12,Processing,5.0,3.0
ORD101062,2023-08-06,Home & Kitchen,Tablet,Kolkata,59,1,5860.76,1,15,0,4981.65,Cancelled,5.0,
ORD101063,2023-08-06,Books,Android App,Pune,42,1,497.15,5,20,99,2087.6,Delivered,3.0,7.0
ORD101064,2023-08-07,Home & Kitchen,Tablet,Hyderabad,45,1,5243.71,4,10,49,18926.36,Delivered,5.0,2.0
ORD101065,2023-08-07,Toys,iOS App,Jaipur,49,0,429.84,3,15,149,1245.09,Shipped,3.0,4.0
ORD101066,2023-08-08,Home & Kitchen,Android App,Pune,34,1,2649.57,4,0,99,10697.28,Delivered,5.0,7.0
ORD101067,2023-08-08,Automotive,Android App,Delhi,29,0,3189.97,3,5,49,9140.41,Processing,4.0,10.0
ORD101068,2023-08-08,Home & Kitchen,Android App,Bhopal,42,0,3775.02,3,15,99,9725.3,Delivered,4.0,1.0
ORD101069,2023-08-09,Electronics,Android App,Indore,21,1,29206.43,1,20,149,23514.14,Delivered,4.0,11.0
ORD101070,2023-08-09,Automotive,Android App,Bangalore,31,1,7368.78,3,0,49,22155.34,Delivered,4.0,8.0
ORD101071,2023-08-10,Toys,Tablet,Ahmedabad,45,0,834.31,5,0,0,4171.55,Delivered,5.0,1.0
ORD101072,2023-08-10,Fashion,Tablet,Kolkata,62,1,2027.1,1,0,99,2126.1,Processing,,2.0
ORD101073,2023-08-10,Electronics,iOS App,Delhi,46,1,19882.56,3,0,0,59647.68,Delivered,4.0,14.0
ORD101074,2023-08-11,Fashion,Tablet,Pune,53,0,1423.77,5,15,149,6200.02,Delivered,4.0,7.0
ORD101075,2023-08-11,Automotive,iOS App,Surat,32,0,7219.96,3,0,0,21659.88,Delivered,4.0,13.0
ORD101076,2023-08-12,Toys,Web,Delhi,20,1,887.39,1,15,49,803.28,Delivered,5.0,8.0
ORD101077,2023-08-12,Food,Web,Pune,35,0,365.58,5,5,149,1885.5,Delivered,4.0,2.0
ORD101078,2023-08-12,Home & Kitchen,Android App,Chennai,50,0,5111.87,1,10,0,4600.68,Delivered,5.0,11.0
ORD101079,2023-08-13,Fashion,iOS App,Pune,20,0,1432.35,3,5,0,4082.2,Delivered,5.0,7.0
ORD101080,2023-08-13,Books,Tablet,Surat,58,1,392.89,1,15,0,333.96,Shipped,4.0,6.0
ORD101081,2023-08-14,Fashion,Tablet,Kolkata,31,1,1605.6,2,5,149,3199.64,Delivered,,3.0
ORD101082,2023-08-14,Electronics,Android App,Kanpur,50,1,27856.96,2,0,149,55862.92,Returned,1.0,7.0
ORD101083,2023-08-14,Automotive,Web,Ahmedabad,59,1,5672.37,2,10,49,10259.27,Delivered,5.0,14.0
ORD101084,2023-08-15,Books,Web,Lucknow,46,1,620.07,5,5,99,3044.33,Delivered,4.0,4.0
ORD101085,2023-08-15,Food,Tablet,Surat,26,0,356.44,3,0,99,1168.32,Delivered,3.0,8.0
ORD101086,2023-08-16,Health,iOS App,Nagpur,30,0,466.74,2,25,0,700.11,Cancelled,3.0,
ORD101087,2023-08-16,Toys,Web,Bangalore,39,0,850.01,2,15,0,1445.02,Delivered,5.0,10.0
ORD101088,2023-08-17,Automotive,iOS App,Bhopal,64,0,4079.02,3,0,149,12386.06,Delivered,3.0,13.0
ORD101089,2023-08-17,Books,Tablet,Kanpur,49,0,253.94,2,15,0,431.7,Delivered,5.0,14.0
ORD101090,2023-08-17,Home & Kitchen,Web,Bangalore,46,0,2554.97,5,0,49,12823.85,Delivered,4.0,12.0
ORD101091,2023-08-18,Automotive,Android App,Mumbai,55,0,7843.15,2,5,0,14901.98,Delivered,4.0,10.0
ORD101092,2023-08-18,Automotive,iOS App,Mumbai,24,0,7205.37,4,0,49,28870.48,Shipped,5.0,9.0
ORD101093,2023-08-19,Home & Kitchen,Tablet,Lucknow,21,0,3915.84,3,0,0,11747.52,Delivered,4.0,13.0
ORD101094,2023-08-19,Automotive,iOS App,Kolkata,45,0,6214.51,2,0,0,12429.02,Shipped,1.0,1.0
ORD101095,2023-08-19,Food,Android App,Bangalore,45,0,270.94,3,10,0,731.54,Processing,4.0,4.0
ORD101096,2023-08-20,Electronics,iOS App,Hyderabad,30,1,27447.78,1,0,149,27596.78,Delivered,4.0,1.0
ORD101097,2023-08-20,Automotive,Android App,Kolkata,47,1,9493.41,3,0,0,28480.23,Delivered,4.0,4.0
ORD101098,2023-08-21,Fashion,Web,Mumbai,25,1,1975.99,4,0,49,7952.96,Returned,4.0,4.0
ORD101099,2023-08-21,Food,Web,Jaipur,27,0,233.08,3,0,49,748.24,Delivered,5.0,7.0
ORD101100,2023-08-21,Food,Android App,Mumbai,60,0,467.7,1,10,49,469.93,Delivered,5.0,10.0
ORD101101,2023-08-22,Automotive,iOS App,Surat,19,1,8643.52,3,0,99,26029.56,Delivered,4.0,13.0
ORD101102,2023-08-22,Home & Kitchen,Web,Mumbai,44,0,2058.12,1,5,49,2004.21,Delivered,5.0,9.0
ORD101103,2023-08-23,Food,Tablet,Kanpur,57,0,253.13,2,5,99,579.95,Shipped,2.0,1.0
ORD101104,2023-08-23,Health,Android App,Chennai,51,0,892.27,4,0,49,3618.08,Shipped,4.0,2.0
ORD101105,2023-08-23,Fashion,Web,Ahmedabad,38,0,1914.08,5,15,149,8283.84,Delivered,4.0,7.0
ORD101106,2023-08-24,Automotive,Web,Pune,32,0,6429.24,5,10,99,29030.58,Delivered,4.0,9.0
ORD101107,2023-08-24,Food,Tablet,Indore,20,0,225.08,3,10,0,607.72,Delivered,3.0,12.0
ORD101108,2023-08-25,Home & Kitchen,iOS App,Kanpur,23,0,2538.58,2,5,99,4922.3,Delivered,3.0,6.0
ORD101109,2023-08-25,Electronics,iOS App,Bhopal,45,0,17793.86,5,0,99,89068.3,Delivered,4.0,3.0
ORD101110,2023-08-25,Health,Android App,Lucknow,42,0,1349.04,2,10,149,2577.27,Delivered,4.0,2.0
ORD101111,2023-08-26,Home & Kitchen,iOS App,Bhopal,35,1,3789.27,3,30,149,8106.47,Processing,4.0,9.0
ORD101112,2023-08-26,Toys,Web,Chennai,31,0,624.09,1,5,99,691.89,Delivered,4.0,14.0
ORD101113,2023-08-27,Home & Kitchen,Android App,Hyderabad,21,1,4289.93,2,10,49,7770.87,Delivered,4.0,1.0
ORD101114,2023-08-27,Electronics,Android App,Nagpur,23,0,29975.53,3,5,0,85430.26,Shipped,5.0,1.0
ORD101115,2023-08-27,Electronics,Web,Mumbai,31,1,11475.05,4,25,149,34574.15,Delivered,4.0,1.0
ORD101116,2023-08-28,Toys,Web,Bangalore,61,1,904.82,5,0,149,4673.1,Delivered,2.0,8.0
ORD101117,2023-08-28,Books,Android App,Lucknow,33,0,372.22,1,5,0,353.61,Cancelled,4.0,
ORD101118,2023-08-29,Fashion,Tablet,Pune,23,0,993.15,3,5,49,2879.48,Delivered,5.0,12.0
ORD101119,2023-08-29,Health,Tablet,Chennai,45,1,1631.91,5,15,0,6935.62,Delivered,5.0,12.0
ORD101120,2023-08-30,Automotive,Android App,Hyderabad,23,1,9683.28,1,15,0,8230.79,Shipped,5.0,8.0
ORD101121,2023-08-30,Electronics,Web,Kanpur,36,0,15379.41,3,15,49,39266.5,Delivered,4.0,1.0
ORD101122,2023-08-30,Electronics,iOS App,Ahmedabad,52,0,15314.04,4,15,49,52116.74,Delivered,5.0,8.0
ORD101123,2023-08-31,Home & Kitchen,iOS App,Mumbai,23,1,1912.93,1,5,99,1916.28,Delivered,4.0,6.0
ORD101124,2023-08-31,Food,Tablet,Ahmedabad,61,0,356.66,4,0,0,1426.64,Delivered,5.0,12.0
ORD101125,2023-09-01,Home & Kitchen,Web,Kanpur,47,0,1619.45,3,20,99,3985.68,Delivered,5.0,11.0
ORD101126,2023-09-01,Automotive,iOS App,Bangalore,60,1,6221.58,4,0,49,24935.32,Shipped,3.0,14.0
ORD101127,2023-09-01,Toys,Android App,Delhi,52,1,510.46,4,0,99,2140.84,Delivered,,6.0
ORD101128,2023-09-02,Food,iOS App,Surat,63,0,377.12,1,0,0,377.12,Delivered,4.0,5.0
ORD101129,2023-09-02,Health,Android App,Indore,41,0,1704.03,1,5,49,1667.83,Delivered,,7.0
ORD101130,2023-09-03,Home & Kitchen,Web,Delhi,18,0,1899.52,2,5,99,3708.09,Delivered,4.0,12.0
ORD101131,2023-09-03,Toys,Tablet,Surat,20,0,1166.63,2,10,99,2198.93,Processing,4.0,8.0
ORD101132,2023-09-03,Fashion,iOS App,Kanpur,26,1,2095.02,2,10,49,3820.04,Shipped,5.0,5.0
ORD101133,2023-09-04,Automotive,iOS App,Bangalore,22,0,3821.55,5,0,49,19156.75,Delivered,2.0,13.0
ORD101134,2023-09-04,Electronics,Tablet,Chennai,55,0,28259.45,4,0,149,113186.8,Delivered,5.0,6.0
ORD101135,2023-09-05,Toys,Web,Ahmedabad,62,1,1001.96,2,20,49,1652.14,Delivered,3.0,13.0
ORD101136,2023-09-05,Health,iOS App,Surat,47,0,1172.16,4,15,0,3985.34,Delivered,3.0,9.0
ORD101137,2023-09-05,Electronics,Web,Ahmedabad,26,1,22606.78,1,20,149,18234.42,Delivered,4.0,1.0
ORD101138,2023-09-06,Books,Android App,Bangalore,64,0,326.26,1,0,99,425.26,Delivered,,7.0
ORD101139,2023-09-06,Health,iOS App,Indore,32,0,484.3,1,25,0,363.22,Delivered,,10.0
ORD101140,2023-09-07,Automotive,Android App,Kolkata,59,1,5815.38,3,20,149,14105.91,Delivered,4.0,13.0
ORD101141,2023-09-07,Books,Android App,Ahmedabad,50,0,565.26,4,5,0,2147.99,Delivered,4.0,8.0
ORD101142,2023-09-07,Fashion,Android App,Jaipur,38,1,2253.57,3,10,99,6183.64,Delivered,4.0,1.0
ORD101143,2023-09-08,Fashion,Tablet,Jaipur,55,0,1374.19,3,0,99,4221.57,Delivered,4.0,5.0
ORD101144,2023-09-08,Toys,Tablet,Hyderabad,49,1,626.83,1,10,49,613.15,Shipped,,14.0
ORD101145,2023-09-09,Food,Web,Hyderabad,60,0,174.24,4,15,149,741.42,Delivered,5.0,7.0
ORD101146,2023-09-09,Books,Android App,Bangalore,46,1,666.13,3,5,99,1997.47,Delivered,5.0,6.0
ORD101147,2023-09-09,Fashion,Tablet,Lucknow,36,1,1015.7,5,0,0,5078.5,Shipped,4.0,13.0
ORD101148,2023-09-10,Electronics,Web,Hyderabad,22,0,27999.1,2,5,99,53297.29,Delivered,5.0,6.0
ORD101149,2023-09-10,Food,iOS App,Mumbai,64,0,193.91,1,15,99,263.82,Delivered,,11.0
ORD101150,2023-09-11,Toys,Android App,Mumbai,54,1,369.04,3,15,49,990.05,Delivered,,1.0
ORD101151,2023-09-11,Fashion,Tablet,Bhopal,22,1,1003.6,1,5,0,953.42,Delivered,5.0,8.0
ORD101152,2023-09-12,Home & Kitchen,Web,Kolkata,46,0,3717.55,1,30,0,2602.28,Delivered,3.0,1.0
ORD101153,2023-09-12,Toys,Tablet,Surat,56,1,716.14,2,0,149,1581.28,Returned,,3.0
ORD101154,2023-09-12,Toys,Web,Jaipur,50,1,1303.11,4,0,49,5261.44,Delivered,4.0,8.0
ORD101155,2023-09-13,Home & Kitchen,Tablet,Nagpur,30,1,3952.88,3,0,49,11907.64,Delivered,2.0,9.0
ORD101156,2023-09-13,Toys,Android App,Indore,24,0,473.66,5,20,49,1943.64,Delivered,3.0,2.0
ORD101157,2023-09-14,Food,iOS App,Kanpur,62,0,359.5,1,15,0,305.58,Shipped,5.0,7.0
ORD101158,2023-09-14,Food,Web,Bhopal,35,1,270.86,5,15,0,1151.16,Delivered,5.0,6.0
ORD101159,2023-09-14,Automotive,iOS App,Chennai,58,1,7592.06,3,20,0,18220.94,Shipped,,7.0
ORD101160,2023-09-15,Home & Kitchen,Android App,Kolkata,39,0,5037.8,3,5,0,14357.73,Delivered,,12.0
ORD101161,2023-09-15,Fashion,Web,Hyderabad,53,0,2373.99,5,0,149,12018.95,Shipped,5.0,14.0
ORD101162,2023-09-16,Books,Android App,Nagpur,29,1,477.74,3,10,0,1289.9,Processing,,2.0
ORD101163,2023-09-16,Fashion,Web,Hyderabad,46,0,1260.15,1,5,0,1197.14,Delivered,3.0,14.0
ORD101164,2023-09-16,Health,Web,Kanpur,44,0,1035.36,2,5,49,2016.18,Returned,3.0,1.0
ORD101165,2023-09-17,Health,Android App,Chennai,28,0,993.54,5,0,149,5116.7,Cancelled,2.0,
ORD101166,2023-09-17,Home & Kitchen,Tablet,Lucknow,50,0,3527.42,1,0,0,3527.42,Delivered,5.0,9.0
ORD101167,2023-09-18,Electronics,Tablet,Mumbai,39,0,8176.32,5,5,0,38837.52,Delivered,,11.0
ORD101168,2023-09-18,Health,Android App,Kanpur,48,0,783.89,4,0,99,3234.56,Delivered,5.0,4.0
ORD101169,2023-09-18,Fashion,Android App,Nagpur,19,0,2377.97,3,30,49,5042.74,Processing,,9.0
